episode,total_reward,best_reward,agent.epsilon
16534,-113.0,-86.0,0.005
16535,-177.0,-86.0,0.005
16536,-115.0,-86.0,0.005
16537,-98.0,-86.0,0.005
16538,-149.0,-86.0,0.005
16539,-159.0,-86.0,0.005
16540,-150.0,-86.0,0.005
16541,-120.0,-86.0,0.005
16542,-138.0,-86.0,0.005
16543,-87.0,-86.0,0.005
16544,-149.0,-86.0,0.005
16545,-144.0,-86.0,0.005
16546,-159.0,-86.0,0.005
16547,-111.0,-86.0,0.005
16548,-148.0,-86.0,0.005
16549,-145.0,-86.0,0.005
16550,-146.0,-86.0,0.005
16551,-151.0,-86.0,0.005
16552,-145.0,-86.0,0.005
16553,-143.0,-86.0,0.005
16554,-87.0,-86.0,0.005
16555,-126.0,-86.0,0.005
16556,-163.0,-86.0,0.005
16557,-109.0,-86.0,0.005
16558,-141.0,-86.0,0.005
16559,-166.0,-86.0,0.005
16560,-109.0,-86.0,0.005
16561,-112.0,-86.0,0.005
16562,-115.0,-86.0,0.005
16563,-111.0,-86.0,0.005
16564,-152.0,-86.0,0.005
16565,-113.0,-86.0,0.005
16566,-115.0,-86.0,0.005
16567,-183.0,-86.0,0.005
16568,-143.0,-86.0,0.005
16569,-139.0,-86.0,0.005
16570,-162.0,-86.0,0.005
16571,-148.0,-86.0,0.005
16572,-141.0,-86.0,0.005
16573,-117.0,-86.0,0.005
16574,-157.0,-86.0,0.005
16575,-114.0,-86.0,0.005
16576,-145.0,-86.0,0.005
16577,-154.0,-86.0,0.005
16578,-149.0,-86.0,0.005
16579,-92.0,-86.0,0.005
16580,-90.0,-86.0,0.005
16581,-170.0,-86.0,0.005
16582,-140.0,-86.0,0.005
16583,-143.0,-86.0,0.005
16584,-112.0,-86.0,0.005
16585,-141.0,-86.0,0.005
16586,-155.0,-86.0,0.005
16587,-141.0,-86.0,0.005
16588,-147.0,-86.0,0.005
16589,-119.0,-86.0,0.005
16590,-147.0,-86.0,0.005
16591,-109.0,-86.0,0.005
16592,-89.0,-86.0,0.005
16593,-107.0,-86.0,0.005
16594,-123.0,-86.0,0.005
16595,-150.0,-86.0,0.005
16596,-143.0,-86.0,0.005
16597,-97.0,-86.0,0.005
16598,-161.0,-86.0,0.005
16599,-109.0,-86.0,0.005
16600,-114.0,-86.0,0.005
16601,-140.0,-86.0,0.005
16602,-164.0,-86.0,0.005
16603,-162.0,-86.0,0.005
16604,-177.0,-86.0,0.005
16605,-155.0,-86.0,0.005
16606,-148.0,-86.0,0.005
16607,-161.0,-86.0,0.005
16608,-141.0,-86.0,0.005
16609,-149.0,-86.0,0.005
16610,-152.0,-86.0,0.005
16611,-110.0,-86.0,0.005
16612,-150.0,-86.0,0.005
16613,-109.0,-86.0,0.005
16614,-147.0,-86.0,0.005
16615,-122.0,-86.0,0.005
16616,-111.0,-86.0,0.005
16617,-219.0,-86.0,0.005
16618,-144.0,-86.0,0.005
16619,-110.0,-86.0,0.005
16620,-165.0,-86.0,0.005
16621,-137.0,-86.0,0.005
16622,-135.0,-86.0,0.005
16623,-141.0,-86.0,0.005
16624,-146.0,-86.0,0.005
16625,-154.0,-86.0,0.005
16626,-153.0,-86.0,0.005
16627,-138.0,-86.0,0.005
16628,-168.0,-86.0,0.005
16629,-149.0,-86.0,0.005
16630,-110.0,-86.0,0.005
16631,-120.0,-86.0,0.005
16632,-140.0,-86.0,0.005
16633,-147.0,-86.0,0.005
16634,-150.0,-86.0,0.005
16635,-143.0,-86.0,0.005
16636,-143.0,-86.0,0.005
16637,-112.0,-86.0,0.005
16638,-108.0,-86.0,0.005
16639,-120.0,-86.0,0.005
16640,-141.0,-86.0,0.005
16641,-137.0,-86.0,0.005
16642,-168.0,-86.0,0.005
16643,-159.0,-86.0,0.005
16644,-151.0,-86.0,0.005
16645,-145.0,-86.0,0.005
16646,-166.0,-86.0,0.005
16647,-148.0,-86.0,0.005
16648,-144.0,-86.0,0.005
16649,-153.0,-86.0,0.005
16650,-143.0,-86.0,0.005
16651,-143.0,-86.0,0.005
16652,-147.0,-86.0,0.005
16653,-154.0,-86.0,0.005
16654,-147.0,-86.0,0.005
16655,-126.0,-86.0,0.005
16656,-121.0,-86.0,0.005
16657,-143.0,-86.0,0.005
16658,-153.0,-86.0,0.005
16659,-146.0,-86.0,0.005
16660,-117.0,-86.0,0.005
16661,-162.0,-86.0,0.005
16662,-136.0,-86.0,0.005
16663,-160.0,-86.0,0.005
16664,-141.0,-86.0,0.005
16665,-146.0,-86.0,0.005
16666,-112.0,-86.0,0.005
16667,-149.0,-86.0,0.005
16668,-96.0,-86.0,0.005
16669,-155.0,-86.0,0.005
16670,-98.0,-86.0,0.005
16671,-144.0,-86.0,0.005
16672,-146.0,-86.0,0.005
16673,-145.0,-86.0,0.005
16674,-140.0,-86.0,0.005
16675,-143.0,-86.0,0.005
16676,-150.0,-86.0,0.005
16677,-141.0,-86.0,0.005
16678,-143.0,-86.0,0.005
16679,-110.0,-86.0,0.005
16680,-93.0,-86.0,0.005
16681,-139.0,-86.0,0.005
16682,-145.0,-86.0,0.005
16683,-150.0,-86.0,0.005
16684,-147.0,-86.0,0.005
16685,-142.0,-86.0,0.005
16686,-89.0,-86.0,0.005
16687,-98.0,-86.0,0.005
16688,-141.0,-86.0,0.005
16689,-153.0,-86.0,0.005
16690,-110.0,-86.0,0.005
16691,-150.0,-86.0,0.005
16692,-137.0,-86.0,0.005
16693,-160.0,-86.0,0.005
16694,-142.0,-86.0,0.005
16695,-141.0,-86.0,0.005
16696,-142.0,-86.0,0.005
16697,-142.0,-86.0,0.005
16698,-151.0,-86.0,0.005
16699,-162.0,-86.0,0.005
16700,-146.0,-86.0,0.005
16701,-150.0,-86.0,0.005
16702,-128.0,-86.0,0.005
16703,-146.0,-86.0,0.005
16704,-154.0,-86.0,0.005
16705,-117.0,-86.0,0.005
16706,-216.0,-86.0,0.005
16707,-111.0,-86.0,0.005
16708,-119.0,-86.0,0.005
16709,-106.0,-86.0,0.005
16710,-143.0,-86.0,0.005
16711,-144.0,-86.0,0.005
16712,-146.0,-86.0,0.005
16713,-184.0,-86.0,0.005
16714,-109.0,-86.0,0.005
16715,-140.0,-86.0,0.005
16716,-164.0,-86.0,0.005
16717,-146.0,-86.0,0.005
16718,-109.0,-86.0,0.005
16719,-146.0,-86.0,0.005
16720,-148.0,-86.0,0.005
16721,-111.0,-86.0,0.005
16722,-163.0,-86.0,0.005
16723,-108.0,-86.0,0.005
16724,-206.0,-86.0,0.005
16725,-168.0,-86.0,0.005
16726,-142.0,-86.0,0.005
16727,-148.0,-86.0,0.005
16728,-96.0,-86.0,0.005
16729,-159.0,-86.0,0.005
16730,-112.0,-86.0,0.005
16731,-138.0,-86.0,0.005
16732,-147.0,-86.0,0.005
16733,-180.0,-86.0,0.005
16734,-146.0,-86.0,0.005
16735,-155.0,-86.0,0.005
16736,-119.0,-86.0,0.005
16737,-154.0,-86.0,0.005
16738,-140.0,-86.0,0.005
16739,-159.0,-86.0,0.005
16740,-158.0,-86.0,0.005
16741,-147.0,-86.0,0.005
16742,-149.0,-86.0,0.005
16743,-141.0,-86.0,0.005
16744,-122.0,-86.0,0.005
16745,-146.0,-86.0,0.005
16746,-148.0,-86.0,0.005
16747,-164.0,-86.0,0.005
16748,-144.0,-86.0,0.005
16749,-143.0,-86.0,0.005
16750,-122.0,-86.0,0.005
16751,-146.0,-86.0,0.005
16752,-145.0,-86.0,0.005
16753,-154.0,-86.0,0.005
16754,-155.0,-86.0,0.005
16755,-158.0,-86.0,0.005
16756,-113.0,-86.0,0.005
16757,-108.0,-86.0,0.005
16758,-138.0,-86.0,0.005
16759,-91.0,-86.0,0.005
16760,-163.0,-86.0,0.005
16761,-110.0,-86.0,0.005
16762,-148.0,-86.0,0.005
16763,-148.0,-86.0,0.005
16764,-95.0,-86.0,0.005
16765,-144.0,-86.0,0.005
16766,-144.0,-86.0,0.005
16767,-100.0,-86.0,0.005
16768,-111.0,-86.0,0.005
16769,-151.0,-86.0,0.005
16770,-145.0,-86.0,0.005
16771,-152.0,-86.0,0.005
16772,-147.0,-86.0,0.005
16773,-161.0,-86.0,0.005
16774,-109.0,-86.0,0.005
16775,-150.0,-86.0,0.005
16776,-110.0,-86.0,0.005
16777,-141.0,-86.0,0.005
16778,-111.0,-86.0,0.005
16779,-110.0,-86.0,0.005
16780,-158.0,-86.0,0.005
16781,-171.0,-86.0,0.005
16782,-143.0,-86.0,0.005
16783,-94.0,-86.0,0.005
16784,-167.0,-86.0,0.005
16785,-115.0,-86.0,0.005
16786,-151.0,-86.0,0.005
16787,-145.0,-86.0,0.005
16788,-152.0,-86.0,0.005
16789,-164.0,-86.0,0.005
16790,-120.0,-86.0,0.005
16791,-149.0,-86.0,0.005
16792,-199.0,-86.0,0.005
16793,-148.0,-86.0,0.005
16794,-150.0,-86.0,0.005
16795,-108.0,-86.0,0.005
16796,-109.0,-86.0,0.005
16797,-142.0,-86.0,0.005
16798,-181.0,-86.0,0.005
16799,-160.0,-86.0,0.005
16800,-143.0,-86.0,0.005
16801,-113.0,-86.0,0.005
16802,-176.0,-86.0,0.005
16803,-135.0,-86.0,0.005
16804,-158.0,-86.0,0.005
16805,-144.0,-86.0,0.005
16806,-118.0,-86.0,0.005
16807,-111.0,-86.0,0.005
16808,-145.0,-86.0,0.005
16809,-109.0,-86.0,0.005
16810,-142.0,-86.0,0.005
16811,-139.0,-86.0,0.005
16812,-144.0,-86.0,0.005
16813,-112.0,-86.0,0.005
16814,-157.0,-86.0,0.005
16815,-151.0,-86.0,0.005
16816,-102.0,-86.0,0.005
16817,-114.0,-86.0,0.005
16818,-110.0,-86.0,0.005
16819,-153.0,-86.0,0.005
16820,-160.0,-86.0,0.005
16821,-97.0,-86.0,0.005
16822,-157.0,-86.0,0.005
16823,-166.0,-86.0,0.005
16824,-154.0,-86.0,0.005
16825,-156.0,-86.0,0.005
16826,-109.0,-86.0,0.005
16827,-162.0,-86.0,0.005
16828,-147.0,-86.0,0.005
16829,-111.0,-86.0,0.005
16830,-160.0,-86.0,0.005
16831,-115.0,-86.0,0.005
16832,-105.0,-86.0,0.005
16833,-117.0,-86.0,0.005
16834,-141.0,-86.0,0.005
16835,-118.0,-86.0,0.005
16836,-108.0,-86.0,0.005
16837,-94.0,-86.0,0.005
16838,-143.0,-86.0,0.005
16839,-155.0,-86.0,0.005
16840,-153.0,-86.0,0.005
16841,-141.0,-86.0,0.005
16842,-206.0,-86.0,0.005
16843,-116.0,-86.0,0.005
16844,-98.0,-86.0,0.005
16845,-163.0,-86.0,0.005
16846,-147.0,-86.0,0.005
16847,-151.0,-86.0,0.005
16848,-144.0,-86.0,0.005
16849,-152.0,-86.0,0.005
16850,-149.0,-86.0,0.005
16851,-149.0,-86.0,0.005
16852,-160.0,-86.0,0.005
16853,-128.0,-86.0,0.005
16854,-140.0,-86.0,0.005
16855,-117.0,-86.0,0.005
16856,-146.0,-86.0,0.005
16857,-166.0,-86.0,0.005
16858,-167.0,-86.0,0.005
16859,-110.0,-86.0,0.005
16860,-145.0,-86.0,0.005
16861,-114.0,-86.0,0.005
16862,-147.0,-86.0,0.005
16863,-118.0,-86.0,0.005
16864,-145.0,-86.0,0.005
16865,-109.0,-86.0,0.005
16866,-126.0,-86.0,0.005
16867,-108.0,-86.0,0.005
16868,-157.0,-86.0,0.005
16869,-168.0,-86.0,0.005
16870,-113.0,-86.0,0.005
16871,-194.0,-86.0,0.005
16872,-162.0,-86.0,0.005
16873,-109.0,-86.0,0.005
16874,-116.0,-86.0,0.005
16875,-111.0,-86.0,0.005
16876,-140.0,-86.0,0.005
16877,-98.0,-86.0,0.005
16878,-148.0,-86.0,0.005
16879,-140.0,-86.0,0.005
16880,-111.0,-86.0,0.005
16881,-109.0,-86.0,0.005
16882,-144.0,-86.0,0.005
16883,-150.0,-86.0,0.005
16884,-141.0,-86.0,0.005
16885,-147.0,-86.0,0.005
16886,-143.0,-86.0,0.005
16887,-110.0,-86.0,0.005
16888,-163.0,-86.0,0.005
16889,-110.0,-86.0,0.005
16890,-109.0,-86.0,0.005
16891,-145.0,-86.0,0.005
16892,-93.0,-86.0,0.005
16893,-144.0,-86.0,0.005
16894,-194.0,-86.0,0.005
16895,-178.0,-86.0,0.005
16896,-146.0,-86.0,0.005
16897,-115.0,-86.0,0.005
16898,-95.0,-86.0,0.005
16899,-147.0,-86.0,0.005
16900,-119.0,-86.0,0.005
16901,-138.0,-86.0,0.005
16902,-154.0,-86.0,0.005
16903,-149.0,-86.0,0.005
16904,-108.0,-86.0,0.005
16905,-111.0,-86.0,0.005
16906,-95.0,-86.0,0.005
16907,-156.0,-86.0,0.005
16908,-93.0,-86.0,0.005
16909,-145.0,-86.0,0.005
16910,-130.0,-86.0,0.005
16911,-169.0,-86.0,0.005
16912,-149.0,-86.0,0.005
16913,-143.0,-86.0,0.005
16914,-148.0,-86.0,0.005
16915,-117.0,-86.0,0.005
16916,-114.0,-86.0,0.005
16917,-152.0,-86.0,0.005
16918,-209.0,-86.0,0.005
16919,-148.0,-86.0,0.005
16920,-114.0,-86.0,0.005
16921,-143.0,-86.0,0.005
16922,-141.0,-86.0,0.005
16923,-108.0,-86.0,0.005
16924,-92.0,-86.0,0.005
16925,-148.0,-86.0,0.005
16926,-142.0,-86.0,0.005
16927,-141.0,-86.0,0.005
16928,-146.0,-86.0,0.005
16929,-138.0,-86.0,0.005
16930,-144.0,-86.0,0.005
16931,-151.0,-86.0,0.005
16932,-109.0,-86.0,0.005
16933,-174.0,-86.0,0.005
16934,-201.0,-86.0,0.005
16935,-107.0,-86.0,0.005
16936,-150.0,-86.0,0.005
16937,-143.0,-86.0,0.005
16938,-140.0,-86.0,0.005
16939,-100.0,-86.0,0.005
16940,-145.0,-86.0,0.005
16941,-145.0,-86.0,0.005
16942,-147.0,-86.0,0.005
16943,-115.0,-86.0,0.005
16944,-147.0,-86.0,0.005
16945,-160.0,-86.0,0.005
16946,-148.0,-86.0,0.005
16947,-150.0,-86.0,0.005
16948,-120.0,-86.0,0.005
16949,-142.0,-86.0,0.005
16950,-93.0,-86.0,0.005
16951,-140.0,-86.0,0.005
16952,-164.0,-86.0,0.005
16953,-143.0,-86.0,0.005
16954,-145.0,-86.0,0.005
16955,-117.0,-86.0,0.005
16956,-142.0,-86.0,0.005
16957,-154.0,-86.0,0.005
16958,-155.0,-86.0,0.005
16959,-144.0,-86.0,0.005
16960,-145.0,-86.0,0.005
16961,-145.0,-86.0,0.005
16962,-154.0,-86.0,0.005
16963,-140.0,-86.0,0.005
16964,-149.0,-86.0,0.005
16965,-155.0,-86.0,0.005
16966,-151.0,-86.0,0.005
16967,-154.0,-86.0,0.005
16968,-142.0,-86.0,0.005
16969,-113.0,-86.0,0.005
16970,-149.0,-86.0,0.005
16971,-150.0,-86.0,0.005
16972,-184.0,-86.0,0.005
16973,-156.0,-86.0,0.005
16974,-140.0,-86.0,0.005
16975,-134.0,-86.0,0.005
16976,-148.0,-86.0,0.005
16977,-146.0,-86.0,0.005
16978,-168.0,-86.0,0.005
16979,-144.0,-86.0,0.005
16980,-94.0,-86.0,0.005
16981,-187.0,-86.0,0.005
16982,-141.0,-86.0,0.005
16983,-107.0,-86.0,0.005
16984,-110.0,-86.0,0.005
16985,-163.0,-86.0,0.005
16986,-109.0,-86.0,0.005
16987,-146.0,-86.0,0.005
16988,-101.0,-86.0,0.005
16989,-189.0,-86.0,0.005
16990,-91.0,-86.0,0.005
16991,-110.0,-86.0,0.005
16992,-91.0,-86.0,0.005
16993,-154.0,-86.0,0.005
16994,-90.0,-86.0,0.005
16995,-113.0,-86.0,0.005
16996,-143.0,-86.0,0.005
16997,-164.0,-86.0,0.005
16998,-186.0,-86.0,0.005
16999,-136.0,-86.0,0.005
17000,-150.0,-86.0,0.005
17001,-161.0,-86.0,0.005
17002,-95.0,-86.0,0.005
17003,-145.0,-86.0,0.005
17004,-114.0,-86.0,0.005
17005,-147.0,-86.0,0.005
17006,-115.0,-86.0,0.005
17007,-96.0,-86.0,0.005
17008,-137.0,-86.0,0.005
17009,-144.0,-86.0,0.005
17010,-114.0,-86.0,0.005
17011,-152.0,-86.0,0.005
17012,-148.0,-86.0,0.005
17013,-202.0,-86.0,0.005
17014,-139.0,-86.0,0.005
17015,-112.0,-86.0,0.005
17016,-87.0,-86.0,0.005
17017,-109.0,-86.0,0.005
17018,-153.0,-86.0,0.005
17019,-158.0,-86.0,0.005
17020,-145.0,-86.0,0.005
17021,-110.0,-86.0,0.005
17022,-110.0,-86.0,0.005
17023,-127.0,-86.0,0.005
17024,-142.0,-86.0,0.005
17025,-91.0,-86.0,0.005
17026,-150.0,-86.0,0.005
17027,-123.0,-86.0,0.005
17028,-110.0,-86.0,0.005
17029,-126.0,-86.0,0.005
17030,-154.0,-86.0,0.005
17031,-147.0,-86.0,0.005
17032,-142.0,-86.0,0.005
17033,-119.0,-86.0,0.005
17034,-203.0,-86.0,0.005
17035,-143.0,-86.0,0.005
17036,-148.0,-86.0,0.005
17037,-143.0,-86.0,0.005
17038,-151.0,-86.0,0.005
17039,-125.0,-86.0,0.005
17040,-142.0,-86.0,0.005
17041,-144.0,-86.0,0.005
17042,-146.0,-86.0,0.005
17043,-162.0,-86.0,0.005
17044,-147.0,-86.0,0.005
17045,-156.0,-86.0,0.005
17046,-202.0,-86.0,0.005
17047,-153.0,-86.0,0.005
17048,-154.0,-86.0,0.005
17049,-156.0,-86.0,0.005
17050,-147.0,-86.0,0.005
17051,-155.0,-86.0,0.005
17052,-111.0,-86.0,0.005
17053,-149.0,-86.0,0.005
17054,-106.0,-86.0,0.005
17055,-151.0,-86.0,0.005
17056,-155.0,-86.0,0.005
17057,-145.0,-86.0,0.005
17058,-174.0,-86.0,0.005
17059,-151.0,-86.0,0.005
17060,-148.0,-86.0,0.005
17061,-145.0,-86.0,0.005
17062,-145.0,-86.0,0.005
17063,-144.0,-86.0,0.005
17064,-136.0,-86.0,0.005
17065,-109.0,-86.0,0.005
17066,-152.0,-86.0,0.005
17067,-156.0,-86.0,0.005
17068,-160.0,-86.0,0.005
17069,-120.0,-86.0,0.005
17070,-148.0,-86.0,0.005
17071,-123.0,-86.0,0.005
17072,-160.0,-86.0,0.005
17073,-110.0,-86.0,0.005
17074,-150.0,-86.0,0.005
17075,-142.0,-86.0,0.005
17076,-139.0,-86.0,0.005
17077,-108.0,-86.0,0.005
17078,-156.0,-86.0,0.005
17079,-108.0,-86.0,0.005
17080,-149.0,-86.0,0.005
17081,-159.0,-86.0,0.005
17082,-100.0,-86.0,0.005
17083,-160.0,-86.0,0.005
17084,-147.0,-86.0,0.005
17085,-142.0,-86.0,0.005
17086,-143.0,-86.0,0.005
17087,-146.0,-86.0,0.005
17088,-116.0,-86.0,0.005
17089,-111.0,-86.0,0.005
17090,-89.0,-86.0,0.005
17091,-141.0,-86.0,0.005
17092,-149.0,-86.0,0.005
17093,-156.0,-86.0,0.005
17094,-137.0,-86.0,0.005
17095,-169.0,-86.0,0.005
17096,-111.0,-86.0,0.005
17097,-109.0,-86.0,0.005
17098,-90.0,-86.0,0.005
17099,-142.0,-86.0,0.005
17100,-140.0,-86.0,0.005
17101,-113.0,-86.0,0.005
17102,-146.0,-86.0,0.005
17103,-140.0,-86.0,0.005
17104,-160.0,-86.0,0.005
17105,-111.0,-86.0,0.005
17106,-147.0,-86.0,0.005
17107,-151.0,-86.0,0.005
17108,-152.0,-86.0,0.005
17109,-163.0,-86.0,0.005
17110,-114.0,-86.0,0.005
17111,-143.0,-86.0,0.005
17112,-121.0,-86.0,0.005
17113,-112.0,-86.0,0.005
17114,-115.0,-86.0,0.005
17115,-167.0,-86.0,0.005
17116,-138.0,-86.0,0.005
17117,-132.0,-86.0,0.005
17118,-122.0,-86.0,0.005
17119,-161.0,-86.0,0.005
17120,-136.0,-86.0,0.005
17121,-126.0,-86.0,0.005
17122,-150.0,-86.0,0.005
17123,-151.0,-86.0,0.005
17124,-112.0,-86.0,0.005
17125,-151.0,-86.0,0.005
17126,-145.0,-86.0,0.005
17127,-205.0,-86.0,0.005
17128,-145.0,-86.0,0.005
17129,-140.0,-86.0,0.005
17130,-149.0,-86.0,0.005
17131,-157.0,-86.0,0.005
17132,-107.0,-86.0,0.005
17133,-152.0,-86.0,0.005
17134,-94.0,-86.0,0.005
17135,-141.0,-86.0,0.005
17136,-108.0,-86.0,0.005
17137,-146.0,-86.0,0.005
17138,-146.0,-86.0,0.005
17139,-154.0,-86.0,0.005
17140,-93.0,-86.0,0.005
17141,-111.0,-86.0,0.005
17142,-150.0,-86.0,0.005
17143,-149.0,-86.0,0.005
17144,-138.0,-86.0,0.005
17145,-153.0,-86.0,0.005
17146,-160.0,-86.0,0.005
17147,-152.0,-86.0,0.005
17148,-135.0,-86.0,0.005
17149,-95.0,-86.0,0.005
17150,-155.0,-86.0,0.005
17151,-118.0,-86.0,0.005
17152,-164.0,-86.0,0.005
17153,-151.0,-86.0,0.005
17154,-155.0,-86.0,0.005
17155,-141.0,-86.0,0.005
17156,-142.0,-86.0,0.005
17157,-141.0,-86.0,0.005
17158,-162.0,-86.0,0.005
17159,-115.0,-86.0,0.005
17160,-111.0,-86.0,0.005
17161,-166.0,-86.0,0.005
17162,-150.0,-86.0,0.005
17163,-96.0,-86.0,0.005
17164,-161.0,-86.0,0.005
17165,-149.0,-86.0,0.005
17166,-145.0,-86.0,0.005
17167,-199.0,-86.0,0.005
17168,-98.0,-86.0,0.005
17169,-133.0,-86.0,0.005
17170,-154.0,-86.0,0.005
17171,-147.0,-86.0,0.005
17172,-117.0,-86.0,0.005
17173,-99.0,-86.0,0.005
17174,-146.0,-86.0,0.005
17175,-110.0,-86.0,0.005
17176,-140.0,-86.0,0.005
17177,-190.0,-86.0,0.005
17178,-146.0,-86.0,0.005
17179,-146.0,-86.0,0.005
17180,-171.0,-86.0,0.005
17181,-163.0,-86.0,0.005
17182,-166.0,-86.0,0.005
17183,-110.0,-86.0,0.005
17184,-109.0,-86.0,0.005
17185,-147.0,-86.0,0.005
17186,-143.0,-86.0,0.005
17187,-140.0,-86.0,0.005
17188,-164.0,-86.0,0.005
17189,-112.0,-86.0,0.005
17190,-150.0,-86.0,0.005
17191,-123.0,-86.0,0.005
17192,-153.0,-86.0,0.005
17193,-90.0,-86.0,0.005
17194,-114.0,-86.0,0.005
17195,-110.0,-86.0,0.005
17196,-156.0,-86.0,0.005
17197,-203.0,-86.0,0.005
17198,-147.0,-86.0,0.005
17199,-108.0,-86.0,0.005
17200,-145.0,-86.0,0.005
17201,-141.0,-86.0,0.005
17202,-150.0,-86.0,0.005
17203,-165.0,-86.0,0.005
17204,-112.0,-86.0,0.005
17205,-160.0,-86.0,0.005
17206,-88.0,-86.0,0.005
17207,-140.0,-86.0,0.005
17208,-154.0,-86.0,0.005
17209,-116.0,-86.0,0.005
17210,-152.0,-86.0,0.005
17211,-111.0,-86.0,0.005
17212,-155.0,-86.0,0.005
17213,-148.0,-86.0,0.005
17214,-147.0,-86.0,0.005
17215,-143.0,-86.0,0.005
17216,-149.0,-86.0,0.005
17217,-140.0,-86.0,0.005
17218,-156.0,-86.0,0.005
17219,-143.0,-86.0,0.005
17220,-164.0,-86.0,0.005
17221,-163.0,-86.0,0.005
17222,-155.0,-86.0,0.005
17223,-163.0,-86.0,0.005
17224,-109.0,-86.0,0.005
17225,-144.0,-86.0,0.005
17226,-162.0,-86.0,0.005
17227,-144.0,-86.0,0.005
17228,-169.0,-86.0,0.005
17229,-144.0,-86.0,0.005
17230,-97.0,-86.0,0.005
17231,-109.0,-86.0,0.005
17232,-145.0,-86.0,0.005
17233,-113.0,-86.0,0.005
17234,-212.0,-86.0,0.005
17235,-141.0,-86.0,0.005
17236,-144.0,-86.0,0.005
17237,-94.0,-86.0,0.005
17238,-117.0,-86.0,0.005
17239,-177.0,-86.0,0.005
17240,-156.0,-86.0,0.005
17241,-149.0,-86.0,0.005
17242,-116.0,-86.0,0.005
17243,-163.0,-86.0,0.005
17244,-116.0,-86.0,0.005
17245,-144.0,-86.0,0.005
17246,-153.0,-86.0,0.005
17247,-110.0,-86.0,0.005
17248,-149.0,-86.0,0.005
17249,-163.0,-86.0,0.005
17250,-148.0,-86.0,0.005
17251,-110.0,-86.0,0.005
17252,-168.0,-86.0,0.005
17253,-138.0,-86.0,0.005
17254,-125.0,-86.0,0.005
17255,-147.0,-86.0,0.005
17256,-111.0,-86.0,0.005
17257,-154.0,-86.0,0.005
17258,-117.0,-86.0,0.005
17259,-145.0,-86.0,0.005
17260,-159.0,-86.0,0.005
17261,-144.0,-86.0,0.005
17262,-93.0,-86.0,0.005
17263,-146.0,-86.0,0.005
17264,-113.0,-86.0,0.005
17265,-141.0,-86.0,0.005
17266,-152.0,-86.0,0.005
17267,-149.0,-86.0,0.005
17268,-159.0,-86.0,0.005
17269,-140.0,-86.0,0.005
17270,-150.0,-86.0,0.005
17271,-150.0,-86.0,0.005
17272,-192.0,-86.0,0.005
17273,-149.0,-86.0,0.005
17274,-144.0,-86.0,0.005
17275,-123.0,-86.0,0.005
17276,-145.0,-86.0,0.005
17277,-138.0,-86.0,0.005
17278,-140.0,-86.0,0.005
17279,-142.0,-86.0,0.005
17280,-138.0,-86.0,0.005
17281,-142.0,-86.0,0.005
17282,-150.0,-86.0,0.005
17283,-144.0,-86.0,0.005
17284,-148.0,-86.0,0.005
17285,-148.0,-86.0,0.005
17286,-164.0,-86.0,0.005
17287,-115.0,-86.0,0.005
17288,-169.0,-86.0,0.005
17289,-90.0,-86.0,0.005
17290,-148.0,-86.0,0.005
17291,-111.0,-86.0,0.005
17292,-142.0,-86.0,0.005
17293,-141.0,-86.0,0.005
17294,-109.0,-86.0,0.005
17295,-155.0,-86.0,0.005
17296,-144.0,-86.0,0.005
17297,-210.0,-86.0,0.005
17298,-139.0,-86.0,0.005
17299,-111.0,-86.0,0.005
17300,-145.0,-86.0,0.005
17301,-160.0,-86.0,0.005
17302,-142.0,-86.0,0.005
17303,-148.0,-86.0,0.005
17304,-143.0,-86.0,0.005
17305,-108.0,-86.0,0.005
17306,-140.0,-86.0,0.005
17307,-148.0,-86.0,0.005
17308,-139.0,-86.0,0.005
17309,-91.0,-86.0,0.005
17310,-155.0,-86.0,0.005
17311,-143.0,-86.0,0.005
17312,-161.0,-86.0,0.005
17313,-193.0,-86.0,0.005
17314,-159.0,-86.0,0.005
17315,-146.0,-86.0,0.005
17316,-123.0,-86.0,0.005
17317,-147.0,-86.0,0.005
17318,-164.0,-86.0,0.005
17319,-113.0,-86.0,0.005
17320,-112.0,-86.0,0.005
17321,-155.0,-86.0,0.005
17322,-145.0,-86.0,0.005
17323,-166.0,-86.0,0.005
17324,-115.0,-86.0,0.005
17325,-166.0,-86.0,0.005
17326,-134.0,-86.0,0.005
17327,-109.0,-86.0,0.005
17328,-147.0,-86.0,0.005
17329,-144.0,-86.0,0.005
17330,-169.0,-86.0,0.005
17331,-155.0,-86.0,0.005
17332,-135.0,-86.0,0.005
17333,-157.0,-86.0,0.005
17334,-143.0,-86.0,0.005
17335,-151.0,-86.0,0.005
17336,-139.0,-86.0,0.005
17337,-118.0,-86.0,0.005
17338,-144.0,-86.0,0.005
17339,-140.0,-86.0,0.005
17340,-161.0,-86.0,0.005
17341,-162.0,-86.0,0.005
17342,-149.0,-86.0,0.005
17343,-144.0,-86.0,0.005
17344,-159.0,-86.0,0.005
17345,-110.0,-86.0,0.005
17346,-194.0,-86.0,0.005
17347,-153.0,-86.0,0.005
17348,-157.0,-86.0,0.005
17349,-145.0,-86.0,0.005
17350,-172.0,-86.0,0.005
17351,-109.0,-86.0,0.005
17352,-150.0,-86.0,0.005
17353,-139.0,-86.0,0.005
17354,-116.0,-86.0,0.005
17355,-150.0,-86.0,0.005
